#,claim_status,video_id,video_duration_sec,video_transcription_text,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count
1399,claim,7188283941,0.03636363636363635,a colleague reported the media revealed we only see the same side of the moon,not verified,banned,0.5347485539564532,0.3183880970228505,0.4749628160634606,0.010069007421552884,0.006863417982155113
1400,claim,3789928468,0.709090909090909,a colleague reported the media revealed a single day on venus takes 243 earth days,not verified,active,0.4932451287611385,0.8041110206847873,1.0,0.24755869970921401,0.0549073438572409
1401,claim,2859195559,0.19999999999999998,"a colleague reported the media revealed about once a year, an asteroid the size of a car enters earth’s atmosphere",not verified,active,0.29379964132718944,0.43968231853986334,0.1763234727042362,0.8034373508094267,1.0
1402,claim,8419583942,0.509090909090909,a colleague reported the media revealed marie curie is the only person with two nobel prizes in different sciences,not verified,active,0.19135984604874792,0.34146621532912214,0.636192364898364,0.8881558960114578,1.0
1403,claim,1403857105,0.4545454545454545,a colleague reported the media revealed bathwater stays warmer for a longer duration with bubbles,not verified,active,0.4904115535453697,0.9880903579798376,1.0,1.0,1.0
1404,claim,6349401585,0.4363636363636363,a colleague reported the media revealed the scottish were the first people to fry chicken,not verified,active,0.5651647284398733,0.9209470058470187,1.0,1.0,0.03568977350720659
1405,claim,2187109178,0.23636363636363636,a colleague reported the media revealed people are born with only 2 natural fears: the fear of falling and the fear of loud sounds,not verified,under review,0.9072801778761089,1.0,0.8425053710130557,1.0,1.0
1406,claim,8928629674,0.709090909090909,a colleague reported the media revealed australia has the most number of venomous snakes worldwide,not verified,active,0.1955456957762426,0.06688960525095446,0.1349639178097284,0.11249511739941842,0.26355525051475637
1407,claim,8871224153,0.14545454545454545,a colleague reported the media revealed a crocodile cannot stick its tongue out,not verified,active,0.7142059838147145,1.0,1.0,0.8218393298901957,1.0
1408,claim,5996765310,0.12727272727272726,a colleague reported the media revealed people don’t sneeze in their sleep,not verified,active,0.3412142664960987,0.7163338714747953,0.6795791329256872,1.0,1.0
1409,claim,6617590801,0.09090909090909091,a colleague reported the media revealed the eiffel tower leans away from the sun,not verified,active,0.3498080110262383,0.1255436787917794,0.19827025835949982,0.18089492643548458,0.20864790665751543
1410,claim,4433305039,0.5818181818181818,a colleague reported the media revealed the microwave oven was an accidental invention,not verified,active,0.30522796127613905,0.39990187383239295,0.5963752547788245,0.07846881645761902,0.07412491420727522
1411,claim,4093917441,0.2727272727272727,"a colleague reported the media revealed the canary islands are named after types of dogs, not birds",not verified,active,0.601441092541786,1.0,1.0,0.9211405754958552,1.0
1412,claim,4284739994,0.6909090909090908,a colleague reported the media revealed the netherlands is home to the population of tallest humans on earth,not verified,active,0.007771577630258943,0.004220549402149059,0.003040819699223269,0.0024304500672713857,0.0
1413,claim,3190614601,0.4181818181818181,"a colleague reported the media revealed cows have ""best friends"" and will get stressed when separated",not verified,active,0.3819525363648821,0.15307039749529344,0.024546906847353056,0.12534178204071003,0.25669183253260125
1414,claim,3497468078,0.2727272727272727,a colleague reported the media revealed bubble wrap was originally designed to be used as wallpaper,not verified,active,0.34888982463440077,0.6388896807326219,1.0,0.3760253461221301,0.7481125600549073
1415,claim,5330920995,0.6909090909090908,a colleague reported the media revealed the continental tectonic plates move at the same rate that fingernails grow,not verified,active,0.2649527854154393,0.3448901922413679,0.0386051892249215,0.11006466733214704,0.14962251201098145
1416,claim,7084016747,0.054545454545454536,a colleague reported the media revealed children are born less frequently on saturdays,not verified,under review,0.22696907472216862,0.3364362454936842,0.7127637305128629,0.3940801180504318,0.5792724776938916
1417,claim,3332371866,0.509090909090909,a colleague reported the media revealed humans physically cannot hum while holding your nose,not verified,banned,0.2002576523034176,0.03674511808263717,0.04517159698121523,0.0909682739464433,0.21139327385037748
1418,claim,4011357564,0.3090909090909091,a colleague reported the media revealed one strand of hair can hold up to 3 ounces of weight,not verified,active,0.7924868748355917,0.1335575834785084,0.3422684955654713,0.32186103033722496,0.26904598490048043
1419,claim,2611117928,0.5636363636363636,a colleague reported the media revealed leeches were historically used to predict the weather,not verified,active,0.801438692054487,0.021138078855055524,0.0028865752217264364,0.0010416214574020225,0.002745367192862045
1420,claim,5259217033,0.5636363636363636,a colleague reported the media revealed alaska is the only u.s. state whose name can be typed on a single row on the american standard keyboard,not verified,active,0.9422602788366039,0.0018372559041318585,0.002556051341376081,0.004513692982075431,0.009608785175017159
1421,claim,9972053331,0.5272727272727272,a colleague reported the media revealed the roar of a lion can be heard up to 5 miles away,not verified,active,0.6822214909626655,1.0,1.0,0.791632307625537,0.2319835277968428
1422,claim,4424906100,0.018181818181818174,a colleague reported the media revealed up to 20% of power outages in the u.s. are due to squirrels chewing through the lines,not verified,active,0.0700952293315543,0.09096022718375892,0.10318955544538093,0.05381710863243783,0.03568977350720659
1423,claim,8223952804,0.8909090909090909,a colleague reported the media revealed applying an equal amount of pressure to the total surface area of an egg will prevent it from breaking,not verified,active,0.7299041705466209,0.32649193731327825,0.5789456288216823,0.8718371598454928,1.0
1424,claim,8644085685,0.49090909090909085,a colleague reported the media revealed the queens in ant colonies live for around 30 years,not verified,active,0.6795539494517387,0.15908644698557137,0.09347215336308048,0.05902521591944794,0.03431708991077557
1425,claim,9589049480,0.7818181818181817,a colleague reported the media revealed lightning strikes somewhere on earth about 100 times every second,not verified,active,0.35411088450955547,0.046374651650097506,0.05484492921280229,0.11423115316175513,0.25669183253260125
1426,claim,3802814201,0.9636363636363635,a colleague reported the media revealed there are 366 dimples on a regulation golf ball,not verified,active,0.6793529086404541,1.0,1.0,1.0,0.9402882635552505
1427,claim,5723999797,0.19999999999999998,"a colleague told them the media revealed an average human child's developing body has over 300 bones, but by adulthood they'll have 206",not verified,under review,0.23539478514138373,0.3279341189583048,0.2652123615931251,0.6034460309882383,0.5051475634866163
1428,claim,6871191642,0.10909090909090907,a colleague told them the media revealed new elements have been discovered outside the periodic table,not verified,banned,0.5672481513747291,0.3494865439875439,0.03247947997576158,0.3902608393732911,0.13452299245024021
1429,claim,9791526586,0.03636363636363635,a colleague told them the media revealed there are about 582 million entrepreneurs in the world,not verified,under review,0.2636255159797439,0.42008278090522594,0.894507794854845,0.7860769931860596,0.17433081674673986
1430,claim,3121134347,0.6,a colleague told them the media revealed 90% of goods are shipped by ocean freight,not verified,under review,0.6254649693887859,0.2056827256590694,0.5398777061642703,0.07256629486567423,0.013726835964310225
1431,claim,8172112684,0.4363636363636363,a colleague told them the media revealed violins are constructed from 70 individual wooden pieces,not verified,active,0.20391339441906708,0.29416972374111233,0.49992838649259075,0.7135106983203854,1.0
1432,claim,7039236811,0.09090909090909091,a colleague told them the media revealed the most watched summer olympics event for the past 20 years has been gymnastics,not verified,banned,0.7775148355116088,0.704507339588408,1.0,0.1444381754264138,0.04118050789293068
1433,claim,9739698993,0.2909090909090909,a colleague told them the media revealed sound actually travels in space,not verified,active,0.37810375506227767,0.6010043076745182,1.0,1.0,0.5298558682223747
1434,claim,1504404565,0.6727272727272726,a colleague told them the media revealed the moon’s craters might be the coldest places in the solar system,not verified,active,0.42372901699044907,0.6639849261504229,1.0,1.0,1.0
1435,claim,8995321879,0.07272727272727272,a colleague told them the media revealed pluto could theoretically sustain life,not verified,active,0.7595131811757787,0.37709677432306393,0.09624855395802347,0.46213271993403066,0.9979409746053535
1436,claim,4054061447,0.7454545454545454,a colleague told them the media revealed there’s a planet made of diamonds two times the size of earth,not verified,banned,0.19481754796223635,0.047476362795407345,0.10731008648708203,0.06353890890152337,0.05765271105010295
1437,claim,9426358000,0.03636363636363635,a colleague told them the media revealed it rains diamonds on jupiter and saturn,not verified,active,0.42220770816475744,0.15101793853945383,0.25523054040654436,0.291306800920099,0.49416609471516815
1438,claim,9769792325,0.5636363636363636,"a colleague told them the media revealed through the seasons, a reindeer’s eyes will change color",not verified,active,0.7396721534471498,1.0,1.0,1.0,0.5929993136582018
1439,claim,2444662480,0.5636363636363636,a colleague told them the media revealed a banana is technically a berry,not verified,banned,0.16312611460126408,0.08442062400052035,0.13967939183606015,0.14652141834121782,0.3225806451612903
1440,claim,5498312846,0.12727272727272726,a colleague told them the media revealed some trees in melbourne have email addresses,not verified,active,0.9033263752541766,1.0,1.0,1.0,1.0
1441,claim,6982482474,0.09090909090909091,a colleague told them the media revealed a snail can sleep for three years,not verified,active,0.3067972798478091,0.2491376821748035,0.6138930204373932,0.5416431578490517,0.4186684969114619
1442,claim,4391592793,0.34545454545454546,a colleague told them the media revealed j is the only letter that doesn’t appear on the periodic table of elements,not verified,active,0.699492997078407,0.6626005602506313,0.5879138434418554,0.8433661733431709,0.7632120796156485
1443,claim,1337451726,0.6,"a colleague told them the media revealed at birth, baby pandas are smaller than mice",not verified,under review,0.4800564514596463,0.5074487959268807,0.5616922822673939,0.9825962414825745,1.0
1444,claim,7217669780,0.6363636363636364,a colleague told them the media revealed the eiffel tower leans away from the sun,not verified,active,0.5342454518267208,0.32792448300076565,0.6023467195504876,0.3847055249338136,0.6561427590940287
1445,claim,5601846782,0.9090909090909091,a colleague told them the media revealed the longest location name on the planet earth is 85 letters in english.,not verified,active,0.4265275850997753,0.25858092056317356,0.32400154244477497,0.4628271342389653,0.669869595058339
1446,claim,8689991968,0.9454545454545454,a colleague told them the media revealed only one-fourth of the sahara desert is sandy,not verified,active,0.046647469436295566,0.017807249532354935,0.035983033107475346,0.020485221995573108,0.0425531914893617
1447,claim,7958595896,0.09090909090909091,a colleague told them the media revealed there are fewer stars in the sky than there are trees on earth,not verified,active,0.4017885630783049,0.5926242366013014,0.5555004682421638,0.3225554446421596,0.4118050789293068
1448,claim,1297985819,0.7636363636363636,a colleague told them the media revealed children are born less frequently on saturdays,not verified,active,0.568959498778252,1.0,1.0,1.0,1.0
1449,claim,2758190826,0.4363636363636363,a colleague told them the media revealed human eyeballs do not grow or change their size as they age,not verified,active,0.14137269865782756,0.24007024613046044,0.20726050790502948,0.448244433835337,1.0
1450,claim,1472362550,0.6545454545454544,a colleague told them the media revealed the sound of knuckles cracking is actually gasses that are released when pressure is put on them,not verified,under review,0.6204979610861004,0.2765905252038507,0.20137718283479314,0.6322642246430277,1.0
1451,claim,6824760029,0.2545454545454545,a colleague told them the media revealed cold water is just as cleansing as hot water,not verified,active,0.935901988103585,1.0,1.0,1.0,1.0
1452,claim,2278600637,0.1636363636363636,a colleague told them the media revealed losing weight alters brain activity,not verified,banned,0.4874099442186764,0.807551057526265,1.0,1.0,1.0
1453,claim,9553805378,0.12727272727272726,"a colleague told them the media revealed the odds of getting a set of cards referred to as a royal flush is 1 in 649,740",not verified,under review,0.6933587518266208,0.07500950547061415,0.10114030738720872,0.04583134412568899,0.10157858613589567
1454,claim,9846847755,0.38181818181818183,a colleague told them the media revealed sea otters are born unable to swim,not verified,under review,0.0852012958630602,0.1151882364230362,0.05385335757175123,0.1156199817716245,0.12216884008236101
1455,claim,8819034192,0.23636363636363636,a colleague told them the media revealed apple seeds contain cyanide,not verified,active,0.48759298137521917,0.9022693081502936,0.6058502726822013,0.30276463695152117,0.46808510638297873
1456,claim,7092495234,0.49090909090909085,a colleague told them the media revealed alaska is the only u.s. state whose name can be typed on a single row on the american standard keyboard,not verified,active,0.012659569892688216,0.017116672575382297,0.02243155401311078,0.03506792239920142,0.04118050789293068
1457,claim,5437473945,0.709090909090909,a colleague told them the media revealed the average american spends time totalling 2.5 days annually looking for lost items,not verified,active,0.6728675921212006,0.4864616804066053,0.6182339007326613,0.3190833731174862,0.4625943719972546
1458,claim,9276730462,0.8545454545454545,a colleague told them the media revealed the roar of a lion can be heard up to 5 miles away,not verified,active,0.4198192233023304,0.24815802649165628,0.5129730623037515,0.18332537650275596,0.3870967741935484
1459,claim,2512920436,0.2909090909090909,a colleague told them the media revealed up to 20% of power outages in the u.s. are due to squirrels chewing through the lines,not verified,banned,0.9970854083378926,1.0,1.0,1.0,1.0
1460,claim,4776022970,0.0,a colleague told them the media revealed honeybees can recognize human faces,not verified,banned,0.786819724404054,0.40877980271179937,0.6377348096733323,0.5378238791719109,0.13040494166094715
1461,claim,4273714040,0.32727272727272727,a colleague told them the media revealed a shape with 26 sides is known as a rhombicuboctahedron,not verified,under review,0.8808418108876102,1.0,1.0,1.0,1.0
1462,claim,5211808871,0.5818181818181818,a colleague told them the media revealed there are 366 dimples on a regulation golf ball,not verified,active,0.48580161772839886,0.9333227873131377,1.0,0.8846838244867844,1.0
1463,claim,8949043929,0.8363636363636363,a colleague told them the media revealed ketchup leaves the bottle at a measured speed of 25 miles per year,not verified,active,0.41719269011609356,0.0317247842047384,0.06357075965405168,0.04305368690595026,0.09883321894303362
1464,claim,9869395924,0.7454545454545454,a colleague told them the media revealed china is the world’s largest silk producer,not verified,active,0.5280071854586481,0.21258207125710302,0.23678730788299454,0.0031248643722060674,0.0013726835964310226
1465,claim,4920575954,0.6909090909090908,a colleague claimed the media revealed austrian physicist erwin schrödinger was allergic to cats,not verified,banned,0.1225378751886633,0.17937334959133502,0.20415358342973614,0.1284666464129161,0.004118050789293068
1466,claim,5461676034,0.10909090909090907,a colleague claimed the media revealed making emotional facial expressions can prompt humans to have those emotions,not verified,active,0.8599465691535382,1.0,0.7419159367597642,0.3878303893060197,0.09471516815374056
1467,claim,2243417158,0.9999999999999999,a colleague claimed the media revealed the largest rock on earth is in australia,not verified,active,0.7615335913190378,1.0,1.0,1.0,1.0
1468,claim,3078391532,0.8363636363636363,a colleague claimed the media revealed the most productive work day of the week is tuesday,not verified,active,0.0682058457866947,0.14081988347718347,0.15915826585137444,0.2833210364133501,0.38984214138641043
1469,claim,4437937464,0.6545454545454544,a colleague claimed the media revealed the rubik's cube is the best-selling product of all time,not verified,active,0.00668235651837323,0.013657363818826332,0.01676857819644136,0.002083242914804045,0.002745367192862045
1470,claim,9013590619,0.7818181818181817,a colleague claimed the media revealed gross domestic product (gdp) is the best financial indicator of a country's overall trade potential,not verified,under review,0.23514973539628548,0.06459624735663602,0.12350575662424944,0.06596935896879476,0.10157858613589567
1471,claim,3166801755,0.19999999999999998,a colleague claimed the media revealed the average car contains over 30000 unique parts,not verified,active,0.39771273568534415,0.693901362323647,1.0,0.7770496072219087,1.0
1472,claim,9866868511,0.6909090909090908,a colleague claimed the media revealed windshield wipers were invented in 1905,not verified,active,0.734506104739262,1.0,1.0,1.0,0.7426218256691832
1473,claim,9740530800,0.5636363636363636,"a colleague claimed the media revealed the voyager spacecrafts have carried a recording of chuck berry's ""johnny b. goode"" out of our solar system",not verified,active,0.32665931184030356,0.3548312884359275,0.3470941442185865,0.6767067401588472,0.2553191489361702
1474,claim,4874138396,0.32727272727272727,a colleague claimed the media revealed the average user checks their mobile phone around 150 times each day,not verified,active,0.8922291225118699,0.6332333736571389,0.36544923704070953,0.5034503710776442,0.13315030885380919
1475,claim,2553529742,0.6363636363636364,a colleague claimed the media revealed 1 in 3 people have never used the internet,not verified,active,0.013072653748710989,0.02482543860670478,0.04085275161130392,0.056941973004643896,0.1029512697323267
1476,claim,8618404754,0.23636363636363636,"a colleague claimed the media revealed at the first modern olympics, winners were awarded silver medals",not verified,active,0.19630384968148537,0.2126045551580277,0.5478984189941056,0.5537954081854086,0.7275223061084419
1477,claim,5534795558,0.0,a colleague claimed the media revealed the hummingbird is the only bird that can fly backwards,not verified,banned,0.9528134211244883,0.9026611704235525,1.0,1.0,1.0
1478,claim,3729145000,0.3090909090909091,a colleague claimed the media revealed we only see the same side of the moon,not verified,active,0.16615572961311148,0.09180819144720438,0.007998677904478599,0.02152684345297513,0.02745367192862045
1479,claim,6580382867,0.21818181818181817,a colleague claimed the media revealed it snows metal and rains acid on venus,not verified,active,0.9291096092506779,1.0,1.0,1.0,1.0
1480,claim,3485676849,0.5636363636363636,a colleague claimed the media revealed sputnik was the first artificial satellite in space,not verified,active,0.23760123305030922,0.05782859317830416,0.07522723516774087,0.1430493468165444,0.1276595744680851
1481,claim,8785459246,0.5818181818181818,a colleague claimed the media revealed the sunset is blue on mars,not verified,banned,0.47161073697960687,0.42154423446533085,0.763135569878257,1.0,0.6630061770761839
1482,claim,8980160379,0.5636363636363636,a colleague claimed the media revealed 5 dwarf planets are recognized in the solar system,not verified,active,0.3297249341616348,0.02217876226928406,0.037547512807800366,0.0170131504708997,0.016472203157172273
1483,claim,6163923579,0.6545454545454544,a colleague claimed the media revealed neptune’s winds are the fastest in the solar system,verified,active,0.034499003297669424,0.03559843913547795,0.06562000771222387,0.08784340957423722,0.050789293067947834
1484,claim,3778809432,0.1818181818181818,a colleague claimed the media revealed bathwater stays warmer for a longer duration with bubbles,not verified,banned,0.941704165945687,1.0,1.0,1.0,1.0
1485,claim,5339085377,0.6727272727272726,a colleague claimed the media revealed dogs can understand up to 250 hand gestures and words,not verified,banned,0.9844448423029876,0.09641417915091957,0.023290916102021705,0.18992231239963542,0.17433081674673986
1486,claim,1534483117,0.9818181818181818,a colleague claimed the media revealed evidence from seymour island suggest that penguins were once 6 ft tall,not verified,banned,0.07311384210994833,0.09625036787275397,0.07996474411942929,0.07464953778047828,0.01098146877144818
1487,claim,3867975079,0.8909090909090909,a colleague claimed the media revealed baked beans are not actually baked,not verified,active,0.6152078872011019,0.5169498500604857,0.35421142510879744,0.5812247732303285,0.6520247083047357
1488,claim,4321444911,0.5636363636363636,a colleague claimed the media revealed australia has the most number of venomous snakes worldwide,not verified,active,0.3933608522530074,0.04394639035023092,0.07588828292844157,0.040970443991146216,0.059025394646533974
1489,claim,2440798834,0.10909090909090907,a colleague claimed the media revealed a crocodile cannot stick its tongue out,not verified,banned,0.5997907575237773,0.8994331246479362,1.0,1.0,0.1276595744680851
1490,claim,8796662988,0.7636363636363636,a colleague claimed the media revealed sneezing while traveling at 60 mph makes you close your eyes for 50 feet,not verified,active,0.5585353826826845,1.0,0.9233515121467526,1.0,1.0
1491,claim,7620910153,0.7272727272727272,a colleague claimed the media revealed people don’t sneeze in their sleep,not verified,active,0.8328070598331462,1.0,0.2510659395141299,0.5381710863243783,0.9581331503088538
1492,claim,9749175496,0.8909090909090909,a colleague claimed the media revealed australia has the most number of beaches in the world,not verified,active,0.32781454635290963,0.10168183593898994,0.10539304798104997,0.10867583872227768,0.02059025394646534
1493,claim,2581177229,0.1636363636363636,a colleague claimed the media revealed a full jumbo jet tank has enough fuel to drive a car around the world four times,not verified,banned,0.12138864189430455,0.1478573444666116,0.2558915881672451,0.05381710863243783,0.09196980096087852
1494,claim,3620344239,0.19999999999999998,a colleague claimed the media revealed may 22nd is the least common birth date,not verified,under review,0.08892505178551247,0.11444305570667503,0.22900897923208285,0.044789722668286965,0.10020590253946465
1495,claim,6523672312,0.6545454545454544,a colleague claimed the media revealed cats sleep for two-thirds of their lives,not verified,active,0.3722895747836811,0.5831842101987778,0.023753649534512204,1.0,1.0
1496,claim,5794781414,0.8181818181818181,a colleague claimed the media revealed ancient egyptians slept on pillows made of stone,not verified,active,0.13648970741060437,0.034108077702755604,0.049248058172202944,0.0027776572197387266,0.0013726835964310226
1497,claim,4711555011,0.509090909090909,a colleague claimed the media revealed the microwave oven was an accidental invention,not verified,active,0.38620740010222077,0.5927751999360815,1.0,0.339221387960592,0.09334248455730954
1498,claim,4517875746,0.4363636363636363,a colleague claimed the media revealed a blue whale's heartbeat can be heard from two miles away,not verified,active,0.5593395459278233,0.014180917511786984,0.038759433702418335,0.0357623367041361,0.009608785175017159
1499,claim,3170439564,0.07272727272727272,a colleague claimed the media revealed the netherlands is home to the population of tallest humans on earth,not verified,active,0.07235568820470556,0.09166365208411709,0.23881452101581005,0.1302026821752528,0.24571036376115304
1500,claim,8000913363,0.9454545454545454,a colleague claimed the media revealed human ears and noses never stop growing,not verified,active,0.23027474577339202,0.20491506104178353,0.4299454635597422,0.31075040145827004,0.3706245710363761
1501,claim,2565220401,0.09090909090909091,a colleague claimed the media revealed the eiffel tower gets taller during the summer,not verified,under review,0.4963707632649428,0.5482313802184231,0.46116895279017245,0.9961373204288008,1.0
1502,claim,1351781842,0.7454545454545454,a colleague claimed the media revealed humans have jumped further than horses in the olympics,not verified,active,0.22374542032032504,0.20607458793232827,0.46822012890431336,0.06527494466386008,0.024708304735758406
1503,claim,5130476446,0.4545454545454545,a colleague claimed the media revealed there are billions of eggs produced commercially each year,not verified,active,0.9714231989093787,1.0,0.12687710020382306,0.8867670674015885,1.0
1504,claim,1418507839,0.9272727272727271,a colleague claimed the media revealed humans physically cannot hum while holding your nose,not verified,banned,0.06816683786808722,0.030272966602172668,0.03589489340604859,0.03263747233193004,0.030199039121482498
1505,claim,7730341699,0.018181818181818174,a colleague claimed the media revealed humans are more likely to have a weird or scary dream when sleeping on their stomach,not verified,under review,0.9178603256461062,0.06271402365065479,0.14476945959345563,0.06388611605399071,0.12079615648592999
1506,claim,7219821187,0.1818181818181818,a colleague claimed the media revealed the sound of knuckles cracking is actually gasses that are released when pressure is put on them,not verified,active,0.7486809822393946,1.0,1.0,1.0,1.0
1507,claim,1477928111,0.8181818181818181,a colleague claimed the media revealed the largest recorded snowflake was 15 inches wide,not verified,active,0.2615070859384455,0.4243065422932214,0.4249435355037735,0.9548196692851872,1.0
1508,claim,3441401426,0.6,a colleague claimed the media revealed bottled water has an expiration date,not verified,active,0.07456113591058985,0.01242074926796835,0.02666225968159533,0.010416214574020224,0.008236101578586136
1509,claim,9089756317,0.19999999999999998,a colleague claimed the media revealed no two teeth from different people will ever be alike,not verified,active,0.060931369067920786,0.11491200564024714,0.19240896821462017,0.3069311227811293,0.2059025394646534
1510,claim,7664318091,0.9272727272727271,a colleague claimed the media revealed snakes can predict earthquakes,not verified,under review,0.20791220617785414,0.06977718052685401,0.028843717291907673,0.18610303372249468,0.3088538091969801
1511,claim,9123376426,0.8181818181818181,a colleague claimed the media revealed bananas get their curved shape by growing towards the sun,not verified,active,0.0854023366743449,0.09881674456401508,0.012670082080096954,0.06631656612126209,0.060398078242964996
1512,claim,5623961143,0.2545454545454545,a colleague claimed the media revealed your fingernails on your dominant hand grow faster,not verified,active,0.27233228345354105,0.1516571237228843,0.18028975926844049,0.17117312616639901,0.3170899107755662
1513,claim,7433520089,0.709090909090909,a colleague claimed the media revealed apple seeds contain cyanide,not verified,active,0.47139069231053904,0.6155481795869466,1.0,1.0,0.25806451612903225
1514,claim,7748462046,0.5272727272727272,a colleague claimed the media revealed frigate birds can sleep while flying,not verified,banned,0.4208744375108147,0.3970399944432645,0.9997025285076847,1.0,1.0
1515,claim,5233945594,0.19999999999999998,a colleague claimed the media revealed ravens are always aware when someone is watching them,not verified,active,0.01284060664314856,0.008370435115677663,0.014653225362199086,0.014235493251160974,0.019217570350034317
1516,claim,2338944809,0.9090909090909091,a colleague claimed the media revealed baby spiders are called spiderlings,not verified,active,0.6961873260271836,0.7622492091488599,1.0,1.0,1.0
1517,claim,1746259138,0.6727272727272726,a colleague claimed the media revealed up to 20% of power outages in the u.s. are due to squirrels chewing through the lines,not verified,active,0.23656102188744318,0.45050992282802504,0.5976753153748692,1.0,1.0
1518,claim,4095488975,0.9636363636363635,a colleague claimed the media revealed the human brain uses 20% of the body's oxygen,not verified,active,0.03333676736377485,0.03494319402281554,0.08836005068032832,0.05937242307191528,0.06863417982155114
1519,claim,9314010347,0.7999999999999999,a colleague claimed the media revealed ketchup leaves the bottle at a measured speed of 25 miles per year,not verified,active,0.2569661641313187,0.25268371454921185,0.2549881562276208,0.6787899830736513,0.6492793411118737
1520,claim,2728835741,0.9454545454545454,a colleague claimed the media revealed redwoods are the tallest trees,not verified,active,0.560529787546872,0.30172431445180836,0.5362199085550597,0.6312226031856256,0.7385037748798902
1521,claim,7305034981,0.9818181818181818,a friend learned  online that nucelear fission is now being used to produce electricity,not verified,active,0.5143104050122175,0.7235801115442385,1.0,0.2270734777136409,0.05628002745367193
1522,claim,5273671167,0.21818181818181817,a friend learned  online that earth days are getting longer over time due to orbital expansion,not verified,active,0.8004985011957427,1.0,0.9614719330138269,1.0,1.0
1523,claim,6000608497,0.6,a friend learned  online that there are 7100+ islands in the philippines,not verified,active,0.40293479576354,0.6541980052764897,0.04052222773095356,0.38158066056160755,0.12354152367879204
1524,claim,4622635829,0.3090909090909091,a friend learned  online that the largest rock on earth is in australia,not verified,active,0.7096380565254747,0.7173456470164065,0.18925797388861346,0.9315567900698755,1.0
1525,claim,5047668713,0.7636363636363636,a friend learned  online that mobile phone use in india is nearly 100%,not verified,active,0.3959823844240381,0.7642117325010007,1.0,1.0,0.24296499656829101
1526,claim,6597517147,0.9636363636363635,a friend learned  online that more businesses will be owned by women than men by 2045,not verified,active,0.8381981542253077,0.22324265228125273,0.23085991296204483,0.20867149863287182,0.3843514070006863
1527,claim,7429903801,0.6,a friend learned  online that windshield wipers were invented in 1905,not verified,active,0.48586363031695434,0.0065524511266241104,0.009761471933013827,0.01631873616596502,0.013726835964310225
1528,claim,8017918871,0.12727272727272726,a friend learned  online that the automotive industry employs about 9.9 million americans,not verified,active,0.10473826186715904,0.051369289641225196,0.04005949429846307,0.09409313831864936,0.1153054221002059
1529,claim,6933216063,0.4181818181818181,"a friend learned  online that the voyager spacecrafts have carried a recording of chuck berry's ""johnny b. goode"" out of our solar system",not verified,banned,0.4352673592739326,0.8790980422544769,1.0,0.5478928865934638,0.7536032944406315
1530,claim,6108461900,0.09090909090909091,a friend learned  online that the japanese word ‘karaoke’ comes from a phrase meaning ’empty orchestra’,not verified,active,0.9851299813862214,1.0,1.0,0.09999565991059416,0.02745367192862045
1531,claim,1783144226,0.709090909090909,a friend learned  online that over 60% of the world's population has access to the internet,not verified,active,0.7530198630321956,0.7579836919448615,1.0,1.0,1.0
1532,claim,7167359830,0.07272727272727272,a friend learned  online that half of retail purchases are now made through a mobile device,not verified,under review,0.9556289926855152,0.47453557695898013,0.022101030132760425,0.17742285491081117,0.34866163349347973
1533,claim,7413055402,0.8909090909090909,a friend learned  online that 1 in 3 people have never used the internet,not verified,active,0.27103001909387603,0.535010846474705,0.43688646504709966,1.0,1.0
1534,claim,8431171365,0.23636363636363636,a friend learned  online that cannonballs were the first objects thrown in international shot put events in the early 1900s,not verified,active,0.0343189667502503,0.04331684112433959,0.10184542499862281,0.10867583872227768,0.17844886753603295
1535,claim,4915099256,0.0,a friend learned  online that the longest commercial flight in history took around 30 hours,not verified,active,0.3374755075280282,0.302373135592778,0.49378064231807417,0.6350418818627663,0.8263555250514756
1536,claim,6358693883,0.12727272727272726,a friend learned  online that the longest possible train journey in the world is from portugal to singapore,not verified,under review,0.6618823621195102,0.2391708900934728,0.2712278962155016,0.1302026821752528,0.2992450240219629
1537,claim,1848048004,0.8909090909090909,"a friend learned  online that london, england has the world's oldest subway system",not verified,banned,0.7258723520874738,1.0,0.9807084228502176,0.5517121652706045,1.0
1538,claim,2004033115,0.2545454545454545,a friend learned  online that dolphins are mammals,not verified,active,0.28709728074799185,0.1270661600829656,0.3178758331956151,0.08298250943969446,0.004118050789293068
1539,claim,5175301507,0.9999999999999999,"a friend learned  online that a common garden snail has over 12,000 teeth",not verified,banned,0.3680637169345377,0.33527993058898586,0.5545309315264695,0.7183715984549282,0.8908716540837337
1540,claim,8100114476,0.49090909090909085,a friend learned  online that mercury & venus are the only 2 planets in our solar system that have no moons,verified,under review,0.8716219392536685,1.0,1.0,0.3770669675795321,0.5394646533973919
1541,claim,7386402152,0.12727272727272726,a friend learned  online that the volcano olympus mons on mars is over 3 times taller than mount everest,not verified,active,0.6580995942176262,0.6176873621606387,1.0,0.11423115316175513,0.19217570350034316
1542,claim,7669262977,0.4545454545454545,a friend learned  online that a single day on venus takes 243 earth days,not verified,active,0.8057185608678562,1.0,1.0,1.0,1.0
1543,claim,3208129766,0.018181818181818174,a friend learned  online that the moon’s craters might be the coldest places in the solar system,not verified,active,0.7614045651267207,0.6995897892575936,1.0,1.0,1.0
